event_id,user_id,mode,game_name,learning_time_ms,number_range,start,end,skill_id,type
29754,794,END_OF_NR,Landing,13807.0,R1000,2016-04-26T16:18:50.598Z,2016-04-26T16:19:04.405Z,181.0,task
29756,794,END_OF_NR,Conversion,6356.0,R1000,2016-05-08T07:32:45.041Z,2016-05-08T07:32:54.154Z,170.0,task
29757,794,END_OF_NR,Landing,7578.0,R1000,2016-05-17T16:32:18.787Z,2016-05-17T16:32:32.835Z,179.0,task
29758,794,END_OF_NR,Secret Number,105221.0,R1000,2016-05-22T06:00:46.349Z,2016-05-22T06:03:10.289Z,178.0,task
29759,794,END_OF_NR,Landing,9167.0,R1000,2016-05-31T15:44:59.516Z,2016-05-31T15:45:13.061Z,181.0,task
29760,794,END_OF_NR,Distance,122656.0,R1000,2016-06-27T09:26:46.321Z,2016-06-27T09:29:46.182Z,176.0,task
29761,794,END_OF_NR,Comparison,2501.0,R1000,2016-06-28T10:01:17.214Z,2016-06-28T10:01:24.682Z,166.0,task
29762,794,END_OF_NR,Conversion,5922.0,R1000,2016-06-29T09:03:40.008Z,2016-06-29T09:03:52.288Z,169.0,task
29763,794,END_OF_NR,Distance,22085.0,R1000,2016-06-30T16:37:33.513Z,2016-06-30T16:37:59.809Z,176.0,task
29764,795,NORMAL,Subitizing,4264.0,R10,2016-10-25T06:41:51.287Z,2016-10-25T06:42:07.740Z,1.0,task
29765,795,NORMAL,Subitizing,4042.0,R10,2016-10-25T07:01:02.935Z,2016-10-25T07:01:07.007Z,1.0,task
29766,795,NORMAL,Conversion,21228.0,R10,2016-10-25T18:47:08.392Z,2016-10-25T18:48:34.299Z,6.0,task
29767,795,NORMAL,Conversion,5145.0,R20,2016-10-26T10:29:58.308Z,2016-10-26T10:30:03.484Z,35.0,task
29768,795,NORMAL,Estimation,3225.0,R100,2016-11-08T10:01:08.661Z,2016-11-08T10:01:11.895Z,95.0,task
29769,795,NORMAL,Estimation on Number Line,4607.0,R100,2016-11-15T07:48:32.510Z,2016-11-15T07:48:37.128Z,100.0,task
29770,795,NORMAL,Landing,7574.0,R100,2016-11-26T16:18:13.995Z,2016-11-26T16:18:24.222Z,109.0,task
29771,795,NORMAL,Landing,9087.0,R100,2016-12-10T21:53:51.823Z,2016-12-10T21:54:12.416Z,110.0,task
29772,795,END_OF_NR,Estimation on Number Line,2831.0,R100,2017-02-06T16:53:48.310Z,2017-02-06T16:53:53.719Z,100.0,task
29773,795,END_OF_NR,Order,5031.0,R100,2017-02-16T18:24:58.904Z,2017-02-16T18:25:06.669Z,106.0,task
29774,795,END_OF_NR,Landing,9046.0,R100,2017-02-19T11:49:06.177Z,2017-02-19T11:49:19.152Z,111.0,task
29775,795,NORMAL,Comparison,2393.0,R1000,2017-02-25T20:10:35.456Z,2017-02-25T20:10:37.864Z,166.0,task
29776,795,NORMAL,Landing,9647.0,R1000,2017-03-21T19:56:42.572Z,2017-03-21T19:56:52.233Z,181.0,task
29777,795,END_OF_NR,Estimation on Number Line,5031.0,R1000,2017-03-23T19:01:35.949Z,2017-03-23T19:01:44.316Z,172.0,task
29778,795,END_OF_NR,Comparison,2464.0,R1000,2017-03-30T19:14:03.463Z,2017-03-30T19:14:08.137Z,166.0,task
29780,795,END_OF_NR,Landing,7580.0,R1000,2017-05-01T17:54:58.903Z,2017-05-01T17:55:08.669Z,180.0,task
29781,795,END_OF_NR,Distance,12561.0,R1000,2017-06-13T16:42:46.127Z,2017-06-13T16:43:01.119Z,175.0,task
29782,795,END_OF_NR,Conversion,6931.0,R1000,2017-06-20T17:38:45.660Z,2017-06-20T17:38:56.161Z,169.0,task
29784,795,END_OF_NR,Conversion,5950.0,R1000,2017-08-31T18:16:31.129Z,2017-08-31T18:16:38.787Z,170.0,task
29785,795,NORMAL,Calculator,114558.0,R1000,2017-08-31T18:33:13.470Z,2017-08-31T18:37:08.457Z,229.0,task
29786,795,END_OF_NR,Landing,7590.0,R1000,2018-01-06T15:21:06.870Z,2018-01-06T15:21:18Z,180.0,task
29787,795,END_OF_NR,Landing,7580.0,R1000,2018-01-22T16:41:51.894Z,2018-01-22T16:42:03.611Z,180.0,task
29788,796,NORMAL,Subitizing,10302.0,R10,2017-02-21T10:25:03.470Z,2017-02-21T10:25:16.457Z,1.0,task
29789,796,NORMAL,Conversion,9510.0,R10,2017-03-02T07:29:03.498Z,2017-03-02T07:29:13.056Z,3.0,task
29790,796,NORMAL,Conversion,4237.0,R10,2017-03-02T07:34:36.334Z,2017-03-02T07:34:40.597Z,4.0,task
29791,796,END_OF_NR,Calculator,3540.0,R10,2017-03-02T15:29:00.144Z,2017-03-02T15:29:05.999Z,30.0,task
29792,796,NORMAL,Comparison,3194.0,R20,2017-03-02T18:08:03.636Z,2017-03-02T18:08:06.846Z,33.0,task
29793,796,NORMAL,Comparison,2341.0,R20,2017-03-02T18:09:01.483Z,2017-03-02T18:09:03.836Z,33.0,task
29794,796,NORMAL,Landing,8546.0,R20,2017-03-23T07:45:32.336Z,2017-03-23T07:45:40.899Z,51.0,task
29795,796,NORMAL,Comparison,2766.0,R100,2017-05-18T06:36:46.091Z,2017-05-18T06:36:48.871Z,94.0,task
29796,796,NORMAL,Landing,8389.0,R100,2017-06-05T08:49:05.487Z,2017-06-05T08:49:17.434Z,111.0,task
29797,796,NORMAL,Landing,7568.0,R100,2017-06-22T06:36:19.430Z,2017-06-22T06:36:27.018Z,112.0,task
29798,796,END_OF_NR,Landing,7583.0,R100,2017-08-21T17:58:58.296Z,2017-08-21T17:59:14.166Z,108.0,task
29799,796,END_OF_NR,Comparison,2738.0,R100,2017-09-01T06:39:21.588Z,2017-09-01T06:39:26.437Z,94.0,task
29800,796,END_OF_NR,Landing,9029.0,R100,2017-09-04T15:37:22.291Z,2017-09-04T15:37:34.516Z,111.0,task
29801,796,END_OF_NR,Landing,7572.0,R100,2017-09-08T06:28:01.048Z,2017-09-08T06:28:12.675Z,112.0,task
29802,796,NORMAL,Landing,7570.0,R1000,2017-09-20T16:23:07.015Z,2017-09-20T16:23:37.815Z,180.0,task
29803,796,NORMAL,Landing,7577.0,R1000,2017-09-22T14:35:47.546Z,2017-09-22T14:35:55.147Z,179.0,task
29805,796,NORMAL,Conversion,16281.0,R1000,2017-09-29T16:40:07.351Z,2017-09-29T16:40:23.712Z,171.0,task
29806,796,NORMAL,Landing,10286.0,R1000,2017-09-30T15:59:12.540Z,2017-09-30T15:59:22.858Z,181.0,task
29807,796,END_OF_NR,Conversion,9229.0,R1000,2017-10-21T18:33:47.948Z,2017-10-21T18:34:00.923Z,169.0,task
29808,796,END_OF_NR,Secret Number,53523.0,R1000,2017-10-23T16:52:29.401Z,2017-10-23T16:53:28.867Z,178.0,task
29809,796,END_OF_NR,Estimation,5663.0,R1000,2017-10-28T17:25:55.646Z,2017-10-28T17:26:05.116Z,167.0,task
29810,796,END_OF_NR,Distance,29908.0,R1000,2017-11-02T16:56:10.835Z,2017-11-02T16:56:43.720Z,176.0,task
29811,796,END_OF_NR,Conversion,7230.0,R1000,2017-11-08T19:11:46.908Z,2017-11-08T19:11:59.150Z,170.0,task
29812,796,END_OF_NR,Distance,18010.0,R1000,2017-11-08T19:16:26.501Z,2017-11-08T19:16:47.620Z,176.0,task
29813,796,END_OF_NR,Conversion,7397.0,R1000,2017-11-08T19:20:12.549Z,2017-11-08T19:20:22.683Z,169.0,task
29814,796,END_OF_NR,Conversion,11960.0,R1000,2017-11-24T07:24:06.936Z,2017-11-24T07:24:21.560Z,171.0,task
29816,796,END_OF_NR,Estimation on Number Line,6819.0,R1000,2017-12-22T07:31:19.066Z,2017-12-22T07:31:28.050Z,172.0,task
29817,796,END_OF_NR,Estimation on Number Line,5267.0,R1000,2018-01-26T08:14:28.967Z,2018-01-26T08:14:38.163Z,172.0,task
29818,796,END_OF_NR,Landing,7577.0,R1000,2018-02-16T08:16:35.791Z,2018-02-16T08:16:45.957Z,179.0,task
29819,796,END_OF_NR,Conversion,17589.0,R1000,2018-03-16T08:16:21.187Z,2018-03-16T08:16:41.224Z,171.0,task
29820,796,END_OF_NR,Comparison,2412.0,R1000,2018-04-27T07:11:49.813Z,2018-04-27T07:11:54.459Z,166.0,task
29821,797,NORMAL,Subitizing,17857.0,R10,2021-01-12T12:26:08.513Z,2021-01-12T12:28:12.302Z,1.0,task
29822,797,NORMAL,Sliderule,67144.0,R10,2021-01-12T16:25:33.763Z,2021-01-12T16:26:52.354Z,23.0,task
29823,797,NORMAL,Comparison,4067.0,R10,2021-01-13T10:27:43.728Z,2021-01-13T10:28:14.555Z,12.0,task
29824,797,NORMAL,Comparison,5100.0,R10,2021-01-14T10:35:36.587Z,2021-01-14T10:35:55.865Z,11.0,task
29825,797,NORMAL,Landing,6061.0,R10,2021-01-15T11:05:30.877Z,2021-01-15T11:05:58.810Z,17.0,task
29826,797,NORMAL,Landing,6077.0,R10,2021-01-18T11:03:15.007Z,2021-01-18T11:04:41.332Z,17.0,task
29827,797,NORMAL,Order,20163.0,R10,2021-01-19T14:50:55.116Z,2021-01-19T14:51:15.530Z,15.0,task
29828,797,NORMAL,Landing,6073.0,R10,2021-01-20T13:07:40.003Z,2021-01-20T13:07:58.771Z,17.0,task
29829,797,NORMAL,Landing,6077.0,R10,2021-01-21T14:35:02.541Z,2021-01-21T14:35:39.459Z,18.0,task
29830,797,NORMAL,Landing,6071.0,R10,2021-01-22T13:21:37.471Z,2021-01-22T13:22:00.400Z,17.0,task
29831,797,NORMAL,Landing,6078.0,R10,2021-01-25T15:24:09.563Z,2021-01-25T15:24:35.462Z,17.0,task
29832,797,NORMAL,Landing,6073.0,R10,2021-01-26T15:21:16.339Z,2021-01-26T15:21:33.860Z,18.0,task
29833,797,NORMAL,Landing,6078.0,R10,2021-01-27T16:25:21.595Z,2021-01-27T16:25:38.432Z,17.0,task
29834,797,NORMAL,Landing,6082.0,R10,2021-01-28T16:05:27.294Z,2021-01-28T16:06:14.102Z,18.0,task
29835,797,NORMAL,Landing,6078.0,R10,2021-01-29T12:02:48.588Z,2021-01-29T12:03:03.254Z,18.0,task
29836,797,NORMAL,Landing,7310.0,R10,2021-02-01T12:17:07.056Z,2021-02-01T12:17:31.460Z,19.0,task
29837,797,NORMAL,Estimation on Number Line,21132.0,R20,2021-02-02T16:53:53.637Z,2021-02-02T16:54:14.915Z,39.0,task
29838,797,NORMAL,Landing,7124.0,R20,2021-02-03T13:47:09.934Z,2021-02-03T13:47:35.342Z,51.0,task
29839,797,END_OF_NR,Distance,18270.0,R20,2021-02-04T13:56:25.397Z,2021-02-04T13:56:43.824Z,44.0,task
29840,797,END_OF_NR,Landing,6954.0,R20,2021-02-05T17:17:39.898Z,2021-02-05T17:17:53.842Z,51.0,task
29841,797,END_OF_NR,Conversion,58125.0,R20,2021-02-08T16:18:03.509Z,2021-02-08T16:19:01.913Z,38.0,task
29842,797,END_OF_NR,Conversion,395320.0,R20,2021-02-18T07:39:39.409Z,2021-02-18T07:46:25.688Z,38.0,task
29843,797,END_OF_NR,Conversion,5750.0,R20,2021-02-19T07:39:49.665Z,2021-02-19T07:39:55.619Z,35.0,task
29844,797,END_OF_NR,Conversion,15155.0,R20,2021-03-01T07:40:12.092Z,2021-03-01T07:40:27.403Z,36.0,task
29845,797,END_OF_NR,Comparison,1684.0,R20,2021-03-02T07:33:34.292Z,2021-03-02T07:33:38.170Z,33.0,task
29846,797,END_OF_NR,Conversion,17553.0,R20,2021-03-03T07:39:47.079Z,2021-03-03T07:40:04.842Z,36.0,task
29847,797,END_OF_NR,Landing,7303.0,R20,2021-03-04T07:35:34.789Z,2021-03-04T07:35:44.432Z,51.0,task
29848,797,END_OF_NR,Conversion,8218.0,R20,2021-03-05T07:34:00.233Z,2021-03-05T07:34:08.626Z,36.0,task
29849,797,END_OF_NR,Estimation on Number Line,4929.0,R20,2021-03-08T07:33:30.137Z,2021-03-08T07:33:35.269Z,39.0,task
29850,797,END_OF_NR,Distance,15493.0,R20,2021-03-09T07:48:50.709Z,2021-03-09T07:49:06.414Z,44.0,task
29851,797,END_OF_NR,Secret Number,33259.0,R20,2021-03-10T07:30:37.434Z,2021-03-10T07:31:10.875Z,47.0,task
29852,797,END_OF_NR,Landing,6086.0,R20,2021-03-12T07:34:38.102Z,2021-03-12T07:34:47.295Z,50.0,task
29853,797,END_OF_NR,Conversion,25370.0,R20,2021-03-15T07:35:46.299Z,2021-03-15T07:36:11.871Z,38.0,task
29854,797,END_OF_NR,Estimation on Number Line,2751.0,R20,2021-03-16T07:33:15.449Z,2021-03-16T07:33:18.411Z,39.0,task
29855,797,END_OF_NR,Conversion,14436.0,R20,2021-03-17T07:39:49.693Z,2021-03-17T07:40:04.289Z,37.0,task
29856,797,END_OF_NR,Conversion,6670.0,R20,2021-03-18T07:32:03.849Z,2021-03-18T07:32:10.726Z,35.0,task
29857,797,END_OF_NR,Conversion,13889.0,R20,2021-03-19T07:31:39.674Z,2021-03-19T07:31:53.859Z,37.0,task
29858,797,END_OF_NR,Landing,7391.0,R20,2021-03-22T07:45:14.864Z,2021-03-22T07:45:23.873Z,51.0,task
29859,797,END_OF_NR,Conversion,12767.0,R20,2021-03-25T14:46:14.762Z,2021-03-25T14:46:27.694Z,37.0,task
29860,797,END_OF_NR,Estimation on Number Line,3408.0,R20,2021-03-26T07:36:32.180Z,2021-03-26T07:36:35.900Z,39.0,task
29861,797,END_OF_NR,Conversion,18493.0,R20,2021-03-29T07:20:17.947Z,2021-03-29T07:20:36.649Z,38.0,task
29862,797,END_OF_NR,Landing,6078.0,R20,2021-03-30T06:34:50.295Z,2021-03-30T06:34:59.035Z,50.0,task
29863,797,END_OF_NR,Landing,6091.0,R20,2021-03-31T06:32:47.829Z,2021-03-31T06:32:58.513Z,50.0,task
29864,797,END_OF_NR,Secret Number,86855.0,R20,2021-04-06T06:39:43.476Z,2021-04-06T06:41:10.523Z,47.0,task
29865,797,END_OF_NR,Landing,6099.0,R20,2021-04-07T06:34:21.934Z,2021-04-07T06:34:30.778Z,48.0,task
29866,797,END_OF_NR,Landing,6048.0,R20,2021-04-08T06:36:10.167Z,2021-04-08T06:36:18.041Z,50.0,task
29867,797,END_OF_NR,Landing,6065.0,R20,2021-04-12T06:37:03.815Z,2021-04-12T06:37:11.778Z,48.0,task
29868,797,END_OF_NR,Distance,26460.0,R20,2021-04-13T06:36:56.348Z,2021-04-13T06:37:22.992Z,44.0,task
29869,797,END_OF_NR,Estimation on Number Line,3271.0,R20,2021-04-16T06:34:29.324Z,2021-04-16T06:34:32.812Z,39.0,task
29870,797,END_OF_NR,Comparison,1650.0,R20,2021-04-19T06:44:15.367Z,2021-04-19T06:44:18.873Z,43.0,task
29871,797,END_OF_NR,Distance,7864.0,R20,2021-04-20T06:33:24.366Z,2021-04-20T06:33:32.383Z,44.0,task
29872,797,END_OF_NR,Conversion,18791.0,R20,2021-04-21T06:38:07.302Z,2021-04-21T06:38:26.330Z,37.0,task
29873,797,END_OF_NR,Distance,9972.0,R20,2021-04-23T06:51:20.542Z,2021-04-23T06:51:30.705Z,44.0,task
29874,797,END_OF_NR,Comparison,1117.0,R20,2021-04-28T06:39:56.012Z,2021-04-28T06:39:59.967Z,33.0,task
29875,797,END_OF_NR,Landing,6101.0,R20,2021-05-18T06:37:30.484Z,2021-05-18T06:37:37.834Z,49.0,task
29876,797,END_OF_NR,Landing,6083.0,R20,2021-05-21T06:58:17.274Z,2021-05-21T06:58:26.648Z,49.0,task
29877,797,END_OF_NR,Comparison,2451.0,R20,2021-05-25T08:07:35.948Z,2021-05-25T08:07:40.126Z,42.0,task
29879,797,END_OF_NR,Landing,6067.0,R20,2021-06-23T06:39:37.876Z,2021-06-23T06:39:46.343Z,49.0,task
29880,797,END_OF_NR,Conversion,5213.0,R20,2021-06-28T11:36:42.409Z,2021-06-28T11:36:47.849Z,36.0,task
29881,797,END_OF_NR,Distance,64730.0,R20,2021-07-08T06:36:10.463Z,2021-07-08T06:37:15.441Z,45.0,task
29882,797,END_OF_NR,Estimation on Number Line,5310.0,R20,2021-09-30T13:06:08.973Z,2021-09-30T13:06:13.493Z,39.0,task
29883,797,END_OF_NR,Distance,12972.0,R20,2021-10-05T13:15:14.907Z,2021-10-05T13:15:28.052Z,44.0,task
29884,797,END_OF_NR,Estimation on Number Line,28648.0,R20,2021-10-07T13:05:16.887Z,2021-10-07T13:05:45.692Z,39.0,task
29885,797,END_OF_NR,Secret Number,139409.0,R20,2021-10-14T13:07:30.876Z,2021-10-14T13:09:50.453Z,47.0,task
29886,797,END_OF_NR,Comparison,1447.0,R20,2021-10-26T12:33:27.649Z,2021-10-26T12:33:36.331Z,33.0,task
29887,797,END_OF_NR,Conversion,24437.0,R20,2021-10-27T10:09:09.655Z,2021-10-27T10:09:34.218Z,37.0,task
29888,797,END_OF_NR,Comparison,1284.0,R20,2021-11-03T10:59:48.648Z,2021-11-03T10:59:51.712Z,33.0,task
29889,797,END_OF_NR,Comparison,1717.0,R20,2021-11-04T14:01:56.118Z,2021-11-04T14:01:59.330Z,33.0,task
29890,797,END_OF_NR,Comparison,4089.0,R20,2021-11-18T07:38:11.813Z,2021-11-18T07:38:17.681Z,43.0,task
29891,797,END_OF_NR,Conversion,50925.0,R20,2021-11-19T16:02:37.543Z,2021-11-19T16:03:28.651Z,38.0,task
29892,797,END_OF_NR,Landing,6125.0,R20,2021-11-21T16:41:26.532Z,2021-11-21T16:41:35.230Z,48.0,task
29893,797,NORMAL,Conversion,34725.0,R100,2021-11-23T13:24:22.575Z,2021-11-23T13:24:55.442Z,97.0,task
29896,797,NORMAL,Landing,6076.0,R100,2021-11-29T08:49:21.250Z,2021-11-29T08:49:35.931Z,108.0,task
29897,797,NORMAL,Landing,6099.0,R100,2021-12-02T14:03:16.800Z,2021-12-02T14:03:55.455Z,108.0,task
29899,797,NORMAL,Landing,11272.0,R100,2021-12-07T13:33:12.459Z,2021-12-07T13:33:25.175Z,108.0,task
29900,797,NORMAL,Landing,6104.0,R100,2021-12-12T09:10:10.183Z,2021-12-12T09:10:45.799Z,108.0,task
29901,797,NORMAL,Landing,6080.0,R100,2021-12-13T17:08:58.988Z,2021-12-13T17:09:37.489Z,108.0,task
29902,797,NORMAL,Landing,7665.0,R100,2021-12-22T13:22:48.931Z,2021-12-22T13:23:11.531Z,110.0,task
29903,797,NORMAL,Landing,7552.0,R100,2021-12-29T13:25:09.998Z,2021-12-29T13:25:36.810Z,111.0,task
29904,797,NORMAL,Landing,7867.0,R100,2022-01-11T13:07:17.898Z,2022-01-11T13:07:28.393Z,111.0,task
29905,797,NORMAL,Landing,7960.0,R100,2022-01-13T13:54:39.753Z,2022-01-13T13:57:01.942Z,111.0,task
29906,797,NORMAL,Landing,7476.0,R100,2022-06-02T12:17:17.406Z,2022-06-02T12:17:37.469Z,111.0,task
29907,798,NORMAL,Subitizing,19488.0,R10,2016-08-24T08:32:38.015Z,2016-08-24T08:33:00.875Z,1.0,task
29908,798,NORMAL,Landing,7958.0,R10,2016-09-07T08:39:39.968Z,2016-09-07T08:39:47.953Z,18.0,task
29909,798,NORMAL,Conversion,5493.0,R10,2016-09-14T08:22:07.578Z,2016-09-14T08:22:13.265Z,3.0,task
29910,798,END_OF_NR,Conversion,12264.0,R10,2016-09-28T08:23:39.531Z,2016-09-28T08:23:56.421Z,4.0,task
29911,798,NORMAL,Conversion,3516.0,R20,2016-10-05T08:28:38.828Z,2016-10-05T08:28:42.500Z,35.0,task
29912,798,NORMAL,Landing,8827.0,R20,2016-11-02T09:23:37.812Z,2016-11-02T09:23:46.671Z,51.0,task
29913,798,END_OF_NR,Landing,8898.0,R20,2016-12-07T09:23:40.609Z,2016-12-07T09:23:54.953Z,51.0,task
29914,798,END_OF_NR,Conversion,4842.0,R20,2017-01-18T09:18:56.312Z,2017-01-18T09:19:05.625Z,36.0,task
29915,798,END_OF_NR,Distance,36965.0,R20,2017-02-22T09:24:11.218Z,2017-02-22T09:24:52.531Z,45.0,task
29916,798,END_OF_NR,Landing,9025.0,R20,2017-03-01T09:15:18.843Z,2017-03-01T09:16:07.515Z,51.0,task
29918,798,END_OF_NR,Landing,8104.0,R20,2017-06-07T08:17:37.125Z,2017-06-07T08:17:48.546Z,50.0,task
29919,798,NORMAL,Conversion,17804.0,R100,2017-06-14T08:17:28.828Z,2017-06-14T08:17:46.796Z,97.0,task
29920,798,NORMAL,Landing,7586.0,R100,2017-06-16T14:04:05.020Z,2017-06-16T14:04:12.690Z,108.0,task
29921,798,NORMAL,Landing,8013.0,R100,2017-06-21T08:14:23.406Z,2017-06-21T08:14:31.484Z,108.0,task
29922,798,NORMAL,Landing,7960.0,R100,2017-06-28T08:12:21.109Z,2017-06-28T08:12:29.109Z,109.0,task
29923,798,NORMAL,Landing,9358.0,R100,2017-07-05T08:20:36.750Z,2017-07-05T08:20:46.156Z,110.0,task
29924,798,NORMAL,Landing,9254.0,R100,2017-07-12T08:18:23.687Z,2017-07-12T08:18:32.984Z,110.0,task
29925,798,NORMAL,Landing,7569.0,R100,2017-07-15T13:50:14.011Z,2017-07-15T13:50:26.161Z,108.0,task
29926,798,NORMAL,Order,4246.0,R100,2017-08-21T09:20:13.625Z,2017-08-21T09:20:17.921Z,106.0,task
29927,798,NORMAL,Conversion,8736.0,R100,2017-08-24T11:53:18.437Z,2017-08-24T11:53:27.375Z,98.0,task
29928,798,NORMAL,Landing,7880.0,R100,2017-08-28T09:08:51.828Z,2017-08-28T09:08:59.781Z,109.0,task
29929,798,NORMAL,Landing,9588.0,R100,2017-08-31T11:46:58.781Z,2017-08-31T11:47:08.437Z,111.0,task
29930,798,NORMAL,Landing,7935.0,R100,2017-09-04T09:11:11.875Z,2017-09-04T09:11:19.859Z,109.0,task
29931,798,NORMAL,Landing,9418.0,R100,2017-09-11T08:47:19.328Z,2017-09-11T08:47:28.812Z,111.0,task
29932,798,NORMAL,Landing,9016.0,R100,2017-09-11T09:01:14.984Z,2017-09-11T09:01:24.062Z,111.0,task
29933,798,NORMAL,Landing,9407.0,R100,2017-09-14T11:46:53.843Z,2017-09-14T11:47:03.296Z,111.0,task
29934,798,NORMAL,Landing,9498.0,R100,2017-09-18T09:14:14.125Z,2017-09-18T09:14:23.687Z,111.0,task
29935,798,NORMAL,Calculator: Multiplication,18525.0,R20,2017-09-18T11:53:45.500Z,2017-09-18T11:54:08.828Z,81.0,task
29936,798,NORMAL,Landing,9371.0,R100,2017-09-21T11:44:29.328Z,2017-09-21T11:44:38.734Z,111.0,task
29937,798,NORMAL,Landing,9386.0,R100,2017-09-25T09:02:44.890Z,2017-09-25T09:02:54.328Z,111.0,task
29938,798,NORMAL,Landing,9377.0,R100,2017-10-02T09:06:38.812Z,2017-10-02T09:06:48.265Z,111.0,task
29939,798,NORMAL,Landing,8945.0,R100,2017-10-23T09:03:11.359Z,2017-10-23T09:03:20.359Z,111.0,task
29940,798,NORMAL,Landing,7971.0,R100,2017-10-26T11:42:34.156Z,2017-10-26T11:42:42.203Z,109.0,task
29941,798,NORMAL,Shelf: Jump Ahead,70718.0,R20,2017-10-26T11:58:42.515Z,2017-10-26T12:01:29.984Z,83.0,task
29942,798,NORMAL,Landing,9077.0,R100,2017-10-30T10:02:51.140Z,2017-10-30T10:03:00.265Z,110.0,task
29943,798,NORMAL,Landing,9309.0,R100,2017-10-30T10:24:47.171Z,2017-10-30T10:28:49.890Z,110.0,task
29944,798,NORMAL,Landing,9586.0,R100,2017-11-06T10:07:34.437Z,2017-11-06T10:07:44.078Z,110.0,task
29945,798,NORMAL,Landing,9413.0,R100,2017-11-13T10:23:33.968Z,2017-11-13T10:24:08.593Z,110.0,task
29946,798,NORMAL,Landing,9406.0,R100,2017-11-20T12:50:15.093Z,2017-11-20T12:50:24.562Z,110.0,task
29947,798,NORMAL,Landing,9073.0,R100,2017-11-27T12:46:11.125Z,2017-11-27T12:46:20.234Z,110.0,task
29948,798,NORMAL,Landing,7959.0,R100,2017-12-04T10:05:18.671Z,2017-12-04T10:05:26.703Z,109.0,task
29949,798,NORMAL,Landing,9064.0,R100,2017-12-06T07:48:59.515Z,2017-12-06T07:49:08.656Z,111.0,task
29950,798,NORMAL,Landing,7914.0,R100,2017-12-07T12:46:12.656Z,2017-12-07T12:46:20.625Z,112.0,task
29951,798,NORMAL,Landing,7919.0,R100,2017-12-07T12:51:34.093Z,2017-12-07T12:51:42.078Z,112.0,task
29952,798,NORMAL,Landing,7987.0,R100,2017-12-11T10:12:04.203Z,2017-12-11T10:12:12.234Z,112.0,task
29953,798,NORMAL,Jump backwards,23653.0,R20,2017-12-11T12:42:30.671Z,2017-12-11T12:43:01.546Z,84.0,task
29954,798,END_OF_NR,Landing,8033.0,R100,2017-12-18T09:58:14.515Z,2017-12-18T09:58:32.218Z,108.0,task
29955,798,END_OF_NR,Distance,29107.0,R100,2017-12-21T12:46:43.703Z,2017-12-21T12:47:17.390Z,105.0,task
29956,798,END_OF_NR,Landing,7992.0,R100,2018-01-08T12:58:42.078Z,2018-01-08T13:00:37.500Z,112.0,task
29957,798,END_OF_NR,Conversion,15454.0,R100,2018-01-11T12:52:36.875Z,2018-01-11T12:52:56.890Z,98.0,task
29958,798,END_OF_NR,Distance,11988.0,R100,2018-01-15T12:43:16.171Z,2018-01-15T12:43:40.890Z,104.0,task
29959,798,END_OF_NR,Landing,8030.0,R100,2018-01-19T08:00:03.500Z,2018-01-19T08:00:14.968Z,109.0,task
29960,798,END_OF_NR,Landing,9545.0,R100,2018-01-22T12:46:06.593Z,2018-01-22T12:46:32.593Z,111.0,task
29961,798,END_OF_NR,Landing,8046.0,R100,2018-01-25T12:48:39.500Z,2018-01-25T12:48:50.937Z,109.0,task
29962,798,END_OF_NR,Conversion,8395.0,R100,2018-01-29T12:43:55.906Z,2018-01-29T12:44:08.343Z,98.0,task
29963,798,END_OF_NR,Distance,24500.0,R100,2018-02-02T08:11:15.750Z,2018-02-02T08:11:48.250Z,105.0,task
29964,798,END_OF_NR,Conversion,25225.0,R100,2018-02-22T12:50:11.671Z,2018-02-22T12:50:41.593Z,99.0,task
29965,798,END_OF_NR,Order,4658.0,R100,2018-03-01T12:43:26.796Z,2018-03-01T12:43:36.062Z,106.0,task
29966,798,,,,,2018-03-01T12:59:32.812Z,,,HELP
29967,798,END_OF_NR,Conversion,9498.0,R100,2018-03-08T12:44:32.640Z,2018-03-08T12:44:52.328Z,97.0,task
29968,798,NORMAL,Calculator,47662.0,R100,2018-03-08T12:59:27.078Z,2018-03-08T13:00:19.718Z,132.0,task
29969,798,END_OF_NR,Distance,52318.0,R100,2018-03-11T08:18:23.671Z,2018-03-11T08:19:26.262Z,105.0,task
29970,798,END_OF_NR,Landing,7997.0,R100,2018-03-15T12:38:56.546Z,2018-03-15T12:39:08.937Z,112.0,task
29971,798,END_OF_NR,Order,4906.0,R100,2018-03-20T07:18:48.937Z,2018-03-20T07:18:58.437Z,106.0,task
29972,798,END_OF_NR,Distance,7435.0,R100,2018-03-22T12:40:53.015Z,2018-03-22T12:41:05.062Z,104.0,task
29973,798,END_OF_NR,Estimation,4090.0,R100,2018-04-05T11:46:09.062Z,2018-04-05T11:46:17.593Z,95.0,task
29974,798,END_OF_NR,Distance,20531.0,R100,2018-04-16T09:02:30.546Z,2018-04-16T09:03:00.140Z,104.0,task
29975,798,END_OF_NR,Landing,7944.0,R100,2018-05-07T09:02:05.375Z,2018-05-07T09:02:18Z,108.0,task
29976,798,END_OF_NR,Secret Number,65510.0,R100,2018-05-14T09:14:56.921Z,2018-05-14T09:16:16.046Z,107.0,task
29977,798,NORMAL,Calculator,5636.0,R100,2018-05-14T11:43:50.718Z,2018-05-14T11:44:01.203Z,133.0,task
